item_id,cluster,wape_lgbm
FOODS_2_161,0,0.4392415721421989
HOBBIES_2_051,0,0.8566838693248879
HOUSEHOLD_2_464,0,0.6516680787325346
HOBBIES_1_094,0,0.5843063068346527
HOUSEHOLD_2_327,0,0.5696972895015351
HOBBIES_1_418,0,0.6138649853645546
HOUSEHOLD_2_014,0,0.6429193648101512
HOUSEHOLD_2_121,0,0.8491686454106986
FOODS_2_313,0,0.8151512092594945
HOUSEHOLD_2_317,0,0.8204471636191235
HOBBIES_1_198,0,0.5217625242095416
HOUSEHOLD_2_028,4,0.86873508953323
FOODS_3_530,4,0.4347826086956523
HOUSEHOLD_2_063,0,0.6680035067010348
FOODS_3_017,0,0.8447377795639719
HOBBIES_1_360,0,0.5679559843134755
HOBBIES_2_098,0,0.9603374233708035
HOBBIES_2_117,4,0.8630153138208042
HOBBIES_1_304,0,0.504227321624259
HOUSEHOLD_2_345,0,0.6097986289745465
HOUSEHOLD_2_283,4,1.588047547196302
HOUSEHOLD_2_255,0,0.5056587605626499
HOUSEHOLD_2_218,0,0.5068493150684931
HOBBIES_1_035,0,0.6354320012718951
HOUSEHOLD_2_425,0,0.5807798997076389
HOBBIES_1_176,0,0.4517768119791166
HOBBIES_1_305,0,0.8125941861266393
HOUSEHOLD_2_293,0,0.5097692235000436
FOODS_2_281,4,0.5553979091023673
HOBBIES_1_082,0,0.7533084291389714
HOUSEHOLD_1_199,0,0.7450087228526113
HOUSEHOLD_1_065,0,0.31728770948156176
FOODS_1_199,0,0.6336003993161866
HOUSEHOLD_2_131,4,0.6456335944501467
FOODS_3_799,0,0.5636351452933402
HOBBIES_2_096,0,0.5502031673210193
HOBBIES_1_422,0,0.6668399501491346
HOUSEHOLD_2_242,0,0.792216114278614
HOUSEHOLD_2_481,0,0.8012121893902786
HOUSEHOLD_2_261,4,1.4782999497040783
HOBBIES_1_299,0,0.6642625995247239
HOUSEHOLD_2_152,0,0.7564839629486348
HOUSEHOLD_2_214,4,0.5715293094456937
HOBBIES_1_193,0,0.6271735656500557
HOUSEHOLD_2_079,0,0.6153126481586374
HOUSEHOLD_1_367,0,0.6971430967378754
HOUSEHOLD_2_198,0,0.6381486477510786
HOUSEHOLD_2_041,4,0.8952576954782613
HOUSEHOLD_2_473,0,0.6696966012264922
HOUSEHOLD_2_435,0,0.5062937095928168
FOODS_3_196,0,0.6301099155394165
HOBBIES_2_085,0,0.7605178768079869
FOODS_3_251,4,0.4696129594762063
HOBBIES_1_377,0,0.6873919052691215
HOBBIES_2_050,0,0.5318645473818833
HOBBIES_1_069,0,0.49293461300204794
HOUSEHOLD_2_491,4,0.4108310730551713
FOODS_3_397,4,1.1063138716384902
HOUSEHOLD_1_297,0,12.475747750697295
HOBBIES_1_165,0,0.5965452787790225
HOUSEHOLD_2_234,4,0.760987889739486
FOODS_3_179,4,0.7060652202022546
FOODS_2_136,0,0.74677139387805
HOBBIES_2_011,0,0.7333333333333333
HOBBIES_2_083,4,0.8831273981457175
HOBBIES_2_048,4,0.8289450659991038
HOUSEHOLD_2_352,0,0.8064529440962944
HOUSEHOLD_2_337,4,0.7500754089623033
HOBBIES_2_100,0,0.75
HOUSEHOLD_2_173,4,0.7431015080600483
HOUSEHOLD_2_497,4,1.7108260213531457
HOUSEHOLD_1_533,4,1.0
HOUSEHOLD_2_182,0,0.9528701443323147
HOBBIES_2_076,4,0.8596995550389888
FOODS_2_248,0,0.5623022366293536
HOUSEHOLD_1_013,4,0.8713057681926759
HOBBIES_1_293,0,0.6250000000000001
FOODS_2_343,0,0.8108074320935857
HOUSEHOLD_2_029,4,0.7462897566464105
HOBBIES_1_273,2,0.6053313664098298
HOUSEHOLD_2_008,0,1.839325264857301
FOODS_1_034,0,0.6166107876800166
HOUSEHOLD_1_276,2,0.458953982126157
FOODS_2_012,0,0.4285555545842002
HOUSEHOLD_2_015,4,0.6195426184571501
FOODS_3_309,2,0.44442941791693125
FOODS_2_124,4,0.47569900640259416
HOUSEHOLD_2_326,4,0.44623230213754583
HOBBIES_1_368,0,0.5906200870575866
HOUSEHOLD_1_422,0,0.5077807795310718
FOODS_2_314,2,0.90994429080809
HOBBIES_1_002,4,0.5481965342668534
HOUSEHOLD_1_035,0,0.3815789473684211
FOODS_3_670,4,0.5849431118554105
HOUSEHOLD_1_290,0,0.709090909090909
HOUSEHOLD_2_378,0,0.7379823592528516
HOUSEHOLD_2_238,4,0.8257036408195914
HOUSEHOLD_2_398,0,0.5731106666715405
HOBBIES_1_289,0,0.5944857893981305
HOBBIES_2_146,0,0.6982078365946168
FOODS_2_133,0,0.746557130106554
FOODS_2_319,4,0.5119545794174029
HOUSEHOLD_2_179,0,0.8830496806682846
HOUSEHOLD_2_417,0,0.5464242529477105
HOUSEHOLD_1_189,0,1.0
HOUSEHOLD_2_104,2,1.4171920387590113
HOBBIES_2_016,0,0.9507060260386094
FOODS_3_244,0,0.5408809632632472
HOBBIES_2_046,0,0.6073841121615982
HOUSEHOLD_2_433,4,0.5789178485148294
HOUSEHOLD_1_464,0,1.0550128823139666
HOUSEHOLD_2_088,4,0.41823978021549474
FOODS_3_778,4,0.6291433871230996
HOBBIES_2_061,0,0.6944001327911244
FOODS_2_202,2,0.43936630762949047
HOUSEHOLD_2_271,0,0.52
